position	mean_phred_score	sample	read_pair	stage
82	31.17391103589041	AP-DNA-16	2	raw_concat
87	30.969284659666595	AP-DNA-16	2	raw_concat
92	30.83303903471189	AP-DNA-16	2	raw_concat
97	30.62059184670135	AP-DNA-16	2	raw_concat
102	30.417187399490604	AP-DNA-16	2	raw_concat
107	30.09718722896509	AP-DNA-16	2	raw_concat
112	29.801628461845628	AP-DNA-16	2	raw_concat
117	29.32765047574251	AP-DNA-16	2	raw_concat
122	28.966577263927554	AP-DNA-16	2	raw_concat
127	28.465263052188856	AP-DNA-16	2	raw_concat
132	27.981146376735392	AP-DNA-16	2	raw_concat
137	27.584837098394644	AP-DNA-16	2	raw_concat
142	27.165500584760416	AP-DNA-16	2	raw_concat
147	26.79477445395124	AP-DNA-16	2	raw_concat
150	26.753775553367145	AP-DNA-16	2	raw_concat
1	30.70906277638801	AP-DNA-1	1	raw_concat
2	31.18132482873218	AP-DNA-1	1	raw_concat
3	31.311051855146157	AP-DNA-1	1	raw_concat
4	31.36568155058338	AP-DNA-1	1	raw_concat
5	31.399845702480622	AP-DNA-1	1	raw_concat
6	34.574879330676175	AP-DNA-1	1	raw_concat
7	34.50885502967459	AP-DNA-1	1	raw_concat
8	34.4950154344938	AP-DNA-1	1	raw_concat
9	34.49174266854571	AP-DNA-1	1	raw_concat
12	34.45755225229136	AP-DNA-1	1	raw_concat
17	34.41246092563226	AP-DNA-1	1	raw_concat
22	34.292520328935964	AP-DNA-1	1	raw_concat
27	34.09321373753071	AP-DNA-1	1	raw_concat
32	33.93063547024859	AP-DNA-1	1	raw_concat
37	33.76115340080469	AP-DNA-1	1	raw_concat
42	33.575663964398295	AP-DNA-1	1	raw_concat
47	33.39454006246096	AP-DNA-1	1	raw_concat
52	33.20784287565924	AP-DNA-1	1	raw_concat
57	32.99298018112141	AP-DNA-1	1	raw_concat
62	32.771144137988514	AP-DNA-1	1	raw_concat
67	32.484523543474594	AP-DNA-1	1	raw_concat
72	32.288247930287206	AP-DNA-1	1	raw_concat
77	32.032848802991325	AP-DNA-1	1	raw_concat
82	31.743515465232253	AP-DNA-1	1	raw_concat
87	31.536127928618072	AP-DNA-1	1	raw_concat
92	31.305251195033826	AP-DNA-1	1	raw_concat
97	31.101199867740995	AP-DNA-1	1	raw_concat
102	30.906125332865024	AP-DNA-1	1	raw_concat
107	30.611512156414175	AP-DNA-1	1	raw_concat
112	30.411790665709965	AP-DNA-1	1	raw_concat
117	30.11217682930299	AP-DNA-1	1	raw_concat
122	29.916773989963087	AP-DNA-1	1	raw_concat
127	29.65372198240779	AP-DNA-1	1	raw_concat
132	29.314854530160893	AP-DNA-1	1	raw_concat
137	29.00655953155723	AP-DNA-1	1	raw_concat
142	28.62656934275622	AP-DNA-1	1	raw_concat
147	28.18191619795649	AP-DNA-1	1	raw_concat
150	27.91380823750209	AP-DNA-1	1	raw_concat
1	30.86332800924095	AP-DNA-1	2	raw_concat
2	30.655816311058356	AP-DNA-1	2	raw_concat
3	30.716850844448174	AP-DNA-1	2	raw_concat
4	30.732555805901267	AP-DNA-1	2	raw_concat
5	30.717070741495018	AP-DNA-1	2	raw_concat
6	34.077823847947	AP-DNA-1	2	raw_concat
7	33.99622833399738	AP-DNA-1	2	raw_concat
8	33.9253448201031	AP-DNA-1	2	raw_concat
9	33.899089374907184	AP-DNA-1	2	raw_concat
12	33.79943154235484	AP-DNA-1	2	raw_concat
17	33.63242193187624	AP-DNA-1	2	raw_concat
22	33.497843935047825	AP-DNA-1	2	raw_concat
27	33.35278177644123	AP-DNA-1	2	raw_concat
32	33.18522176924698	AP-DNA-1	2	raw_concat
37	33.00841722995382	AP-DNA-1	2	raw_concat
42	32.80904899150559	AP-DNA-1	2	raw_concat
47	32.63323278532615	AP-DNA-1	2	raw_concat
52	32.33996393894843	AP-DNA-1	2	raw_concat
57	32.067761187818384	AP-DNA-1	2	raw_concat
62	31.739741283251497	AP-DNA-1	2	raw_concat
67	31.524397738431325	AP-DNA-1	2	raw_concat
72	31.308512770178954	AP-DNA-1	2	raw_concat
77	31.098318132771574	AP-DNA-1	2	raw_concat
82	30.820291943838015	AP-DNA-1	2	raw_concat
87	30.578723591852782	AP-DNA-1	2	raw_concat
92	30.375230145055347	AP-DNA-1	2	raw_concat
97	30.105586308258978	AP-DNA-1	2	raw_concat
102	29.83706384738021	AP-DNA-1	2	raw_concat
107	29.459323235911608	AP-DNA-1	2	raw_concat
112	29.099874923530443	AP-DNA-1	2	raw_concat
117	28.57141306592633	AP-DNA-1	2	raw_concat
122	28.137664499503888	AP-DNA-1	2	raw_concat
127	27.587329171500112	AP-DNA-1	2	raw_concat
132	27.04941318575606	AP-DNA-1	2	raw_concat
137	26.603119718049783	AP-DNA-1	2	raw_concat
142	26.15284989194683	AP-DNA-1	2	raw_concat
147	25.764010464126	AP-DNA-1	2	raw_concat
150	25.68847381882079	AP-DNA-1	2	raw_concat
1	30.732223629010573	AP-DNA-3	1	raw_concat
2	31.214875106019356	AP-DNA-3	1	raw_concat
3	31.335873503276666	AP-DNA-3	1	raw_concat
4	31.392730137117972	AP-DNA-3	1	raw_concat
5	31.42603263762635	AP-DNA-3	1	raw_concat
6	34.62428995576914	AP-DNA-3	1	raw_concat
7	34.565647676789034	AP-DNA-3	1	raw_concat
8	34.55489420900636	AP-DNA-3	1	raw_concat
9	34.549065207027745	AP-DNA-3	1	raw_concat
12	34.51402279999465	AP-DNA-3	1	raw_concat
17	34.467213370918365	AP-DNA-3	1	raw_concat
22	34.34990153716068	AP-DNA-3	1	raw_concat
27	34.160845963893536	AP-DNA-3	1	raw_concat
32	34.00534586718242	AP-DNA-3	1	raw_concat
37	33.84721199412651	AP-DNA-3	1	raw_concat
42	33.677291695339974	AP-DNA-3	1	raw_concat
47	33.51233715665721	AP-DNA-3	1	raw_concat
52	33.33952098990578	AP-DNA-3	1	raw_concat
57	33.13581207717845	AP-DNA-3	1	raw_concat
62	32.923407617526465	AP-DNA-3	1	raw_concat
67	32.64639439157786	AP-DNA-3	1	raw_concat
72	32.44812878998955	AP-DNA-3	1	raw_concat
77	32.21218571900898	AP-DNA-3	1	raw_concat
82	31.93766034932595	AP-DNA-3	1	raw_concat
87	31.748395680523583	AP-DNA-3	1	raw_concat
92	31.542617651048413	AP-DNA-3	1	raw_concat
97	31.370783824341025	AP-DNA-3	1	raw_concat
102	31.20815208292485	AP-DNA-3	1	raw_concat
107	30.945047688675213	AP-DNA-3	1	raw_concat
112	30.78271324352257	AP-DNA-3	1	raw_concat
117	30.527150595450657	AP-DNA-3	1	raw_concat
122	30.376672947491517	AP-DNA-3	1	raw_concat
127	30.168956175703414	AP-DNA-3	1	raw_concat
132	29.87961459189445	AP-DNA-3	1	raw_concat
137	29.624149699826752	AP-DNA-3	1	raw_concat
142	29.293260079054896	AP-DNA-3	1	raw_concat
147	28.88945043168713	AP-DNA-3	1	raw_concat
150	28.633724478702018	AP-DNA-3	1	raw_concat
1	30.955565343028496	AP-DNA-3	2	raw_concat
2	30.763728144315778	AP-DNA-3	2	raw_concat
3	30.828930893228232	AP-DNA-3	2	raw_concat
4	30.841381829061362	AP-DNA-3	2	raw_concat
5	30.82721179460516	AP-DNA-3	2	raw_concat
6	34.22440262859446	AP-DNA-3	2	raw_concat
7	34.155930991901464	AP-DNA-3	2	raw_concat
8	34.093184128559074	AP-DNA-3	2	raw_concat
9	34.06662334563352	AP-DNA-3	2	raw_concat
12	33.97518570496684	AP-DNA-3	2	raw_concat
17	33.81401773631306	AP-DNA-3	2	raw_concat
22	33.69219979330156	AP-DNA-3	2	raw_concat
27	33.557585520310305	AP-DNA-3	2	raw_concat
32	33.401274260578376	AP-DNA-3	2	raw_concat
37	33.23705488714065	AP-DNA-3	2	raw_concat
42	33.050382501807626	AP-DNA-3	2	raw_concat
47	32.88106854461328	AP-DNA-3	2	raw_concat
52	32.60139895669248	AP-DNA-3	2	raw_concat
57	32.341403445449984	AP-DNA-3	2	raw_concat
62	32.024597511779675	AP-DNA-3	2	raw_concat
67	31.815825716495578	AP-DNA-3	2	raw_concat
72	31.604233124335515	AP-DNA-3	2	raw_concat
77	31.393912286916994	AP-DNA-3	2	raw_concat
82	31.11965520725422	AP-DNA-3	2	raw_concat
87	30.874036045942677	AP-DNA-3	2	raw_concat
92	30.6544584297982	AP-DNA-3	2	raw_concat
97	30.374893727696577	AP-DNA-3	2	raw_concat
102	30.089250716492028	AP-DNA-3	2	raw_concat
107	29.697219575464906	AP-DNA-3	2	raw_concat
112	29.317462174511302	AP-DNA-3	2	raw_concat
117	28.769338831170852	AP-DNA-3	2	raw_concat
122	28.30797738354608	AP-DNA-3	2	raw_concat
127	27.733462027754364	AP-DNA-3	2	raw_concat
132	27.166883068528637	AP-DNA-3	2	raw_concat
137	26.69482981561911	AP-DNA-3	2	raw_concat
142	26.217171861494926	AP-DNA-3	2	raw_concat
147	25.813044705689226	AP-DNA-3	2	raw_concat
150	25.71666547915217	AP-DNA-3	2	raw_concat
1	30.67174491297317	AP-DNA-4	1	raw_concat
2	31.10979460436432	AP-DNA-4	1	raw_concat
3	31.256793552171747	AP-DNA-4	1	raw_concat
4	31.31052684283582	AP-DNA-4	1	raw_concat
5	31.344671970266127	AP-DNA-4	1	raw_concat
6	34.47574051666723	AP-DNA-4	1	raw_concat
7	34.402048157127425	AP-DNA-4	1	raw_concat
8	34.38203975396238	AP-DNA-4	1	raw_concat
9	34.37809946348143	AP-DNA-4	1	raw_concat
12	34.34195334054398	AP-DNA-4	1	raw_concat
17	34.29574093159801	AP-DNA-4	1	raw_concat
22	34.169723759018005	AP-DNA-4	1	raw_concat
27	33.954727376593624	AP-DNA-4	1	raw_concat
32	33.78138385295245	AP-DNA-4	1	raw_concat
37	33.60029994267748	AP-DNA-4	1	raw_concat
42	33.395679966178236	AP-DNA-4	1	raw_concat
47	33.217280331317326	AP-DNA-4	1	raw_concat
52	33.02206840378907	AP-DNA-4	1	raw_concat
57	32.78889392033297	AP-DNA-4	1	raw_concat
62	32.55563326522915	AP-DNA-4	1	raw_concat
67	32.25289349690754	AP-DNA-4	1	raw_concat
72	32.041959809543506	AP-DNA-4	1	raw_concat
77	31.780571797481763	AP-DNA-4	1	raw_concat
82	31.501991716740157	AP-DNA-4	1	raw_concat
87	31.314536266665232	AP-DNA-4	1	raw_concat
92	31.114105506441803	AP-DNA-4	1	raw_concat
97	30.947336871353325	AP-DNA-4	1	raw_concat
102	30.79702605716276	AP-DNA-4	1	raw_concat
107	30.552939760055658	AP-DNA-4	1	raw_concat
112	30.4162293475965	AP-DNA-4	1	raw_concat
117	30.180542899350048	AP-DNA-4	1	raw_concat
122	30.063664593483008	AP-DNA-4	1	raw_concat
127	29.883513166619377	AP-DNA-4	1	raw_concat
132	29.618596135622248	AP-DNA-4	1	raw_concat
137	29.396545782955588	AP-DNA-4	1	raw_concat
142	29.083941590815197	AP-DNA-4	1	raw_concat
147	28.70232668349587	AP-DNA-4	1	raw_concat
150	28.45459162561874	AP-DNA-4	1	raw_concat
1	30.960874723086796	AP-DNA-4	2	raw_concat
2	30.77107019305553	AP-DNA-4	2	raw_concat
3	30.832065752479416	AP-DNA-4	2	raw_concat
4	30.84126087988522	AP-DNA-4	2	raw_concat
5	30.824882059193634	AP-DNA-4	2	raw_concat
6	34.22389844454867	AP-DNA-4	2	raw_concat
7	34.1515335367801	AP-DNA-4	2	raw_concat
8	34.07695944933785	AP-DNA-4	2	raw_concat
9	34.05797783648885	AP-DNA-4	2	raw_concat
12	33.96065454840094	AP-DNA-4	2	raw_concat
17	33.79708538899679	AP-DNA-4	2	raw_concat
22	33.66021593063011	AP-DNA-4	2	raw_concat
27	33.508222261754995	AP-DNA-4	2	raw_concat
32	33.33595662699177	AP-DNA-4	2	raw_concat
37	33.15243124115107	AP-DNA-4	2	raw_concat
42	32.954910991630655	AP-DNA-4	2	raw_concat
47	32.77527211862838	AP-DNA-4	2	raw_concat
52	32.47643371243957	AP-DNA-4	2	raw_concat
57	32.19864592078122	AP-DNA-4	2	raw_concat
62	31.869706492016746	AP-DNA-4	2	raw_concat
67	31.653241221967875	AP-DNA-4	2	raw_concat
72	31.435815125795084	AP-DNA-4	2	raw_concat
77	31.229435810127022	AP-DNA-4	2	raw_concat
82	30.95161730705678	AP-DNA-4	2	raw_concat
87	30.714404910035984	AP-DNA-4	2	raw_concat
92	30.52063605947755	AP-DNA-4	2	raw_concat
97	30.26509752588539	AP-DNA-4	2	raw_concat
102	30.0089959769684	AP-DNA-4	2	raw_concat
107	29.646197412628897	AP-DNA-4	2	raw_concat
112	29.303536990833788	AP-DNA-4	2	raw_concat
117	28.793369814570053	AP-DNA-4	2	raw_concat
122	28.381745643185997	AP-DNA-4	2	raw_concat
127	27.84978452187314	AP-DNA-4	2	raw_concat
132	27.324046643446877	AP-DNA-4	2	raw_concat
137	26.891229392520103	AP-DNA-4	2	raw_concat
142	26.448490999677695	AP-DNA-4	2	raw_concat
147	26.055148482325336	AP-DNA-4	2	raw_concat
150	25.998597893360504	AP-DNA-4	2	raw_concat
1	30.702749372221973	AP-DNA-5	1	raw_concat
2	31.140100738582912	AP-DNA-5	1	raw_concat
3	31.272841167110112	AP-DNA-5	1	raw_concat
4	31.322880713106173	AP-DNA-5	1	raw_concat
5	31.357355334978877	AP-DNA-5	1	raw_concat
6	34.49252574094457	AP-DNA-5	1	raw_concat
7	34.42577130999352	AP-DNA-5	1	raw_concat
8	34.407833168365244	AP-DNA-5	1	raw_concat
9	34.4046375612179	AP-DNA-5	1	raw_concat
12	34.370014768454084	AP-DNA-5	1	raw_concat
17	34.32457801821662	AP-DNA-5	1	raw_concat
22	34.20326971547996	AP-DNA-5	1	raw_concat
27	33.993948647251145	AP-DNA-5	1	raw_concat
32	33.82638242909286	AP-DNA-5	1	raw_concat
37	33.65168260875063	AP-DNA-5	1	raw_concat
42	33.45797848695526	AP-DNA-5	1	raw_concat
47	33.27569520762492	AP-DNA-5	1	raw_concat
52	33.08819189114543	AP-DNA-5	1	raw_concat
57	32.86145747035967	AP-DNA-5	1	raw_concat
62	32.63331999207879	AP-DNA-5	1	raw_concat
67	32.33838637116179	AP-DNA-5	1	raw_concat
72	32.13253129792517	AP-DNA-5	1	raw_concat
77	31.880308130911978	AP-DNA-5	1	raw_concat
82	31.598539301419112	AP-DNA-5	1	raw_concat
87	31.40860921169092	AP-DNA-5	1	raw_concat
92	31.206310548816486	AP-DNA-5	1	raw_concat
97	31.032686500868532	AP-DNA-5	1	raw_concat
102	30.879309110306927	AP-DNA-5	1	raw_concat
107	30.62863283458021	AP-DNA-5	1	raw_concat
112	30.481540141889536	AP-DNA-5	1	raw_concat
117	30.23896113987221	AP-DNA-5	1	raw_concat
122	30.115344241272744	AP-DNA-5	1	raw_concat
127	29.92193918482093	AP-DNA-5	1	raw_concat
132	29.649183340707737	AP-DNA-5	1	raw_concat
137	29.415357372729154	AP-DNA-5	1	raw_concat
142	29.09329941545851	AP-DNA-5	1	raw_concat
147	28.69954533118935	AP-DNA-5	1	raw_concat
150	28.4447710111456	AP-DNA-5	1	raw_concat
1	30.88443299887504	AP-DNA-5	2	raw_concat
2	30.678611409421816	AP-DNA-5	2	raw_concat
3	30.744900260151603	AP-DNA-5	2	raw_concat
4	30.752988722339044	AP-DNA-5	2	raw_concat
5	30.73783290459176	AP-DNA-5	2	raw_concat
6	34.10167741052486	AP-DNA-5	2	raw_concat
7	34.029813212327866	AP-DNA-5	2	raw_concat
8	33.95302085578531	AP-DNA-5	2	raw_concat
9	33.930130696041	AP-DNA-5	2	raw_concat
12	33.829961177235354	AP-DNA-5	2	raw_concat
17	33.66396062920446	AP-DNA-5	2	raw_concat
22	33.528453806196985	AP-DNA-5	2	raw_concat
27	33.379298908395484	AP-DNA-5	2	raw_concat
32	33.2087796402576	AP-DNA-5	2	raw_concat
37	33.028748185412965	AP-DNA-5	2	raw_concat
42	32.83167485804438	AP-DNA-5	2	raw_concat
47	32.65417011283955	AP-DNA-5	2	raw_concat
52	32.358854094757156	AP-DNA-5	2	raw_concat
57	32.08500656029253	AP-DNA-5	2	raw_concat
62	31.75741250687971	AP-DNA-5	2	raw_concat
67	31.54347520818222	AP-DNA-5	2	raw_concat
72	31.329741673068845	AP-DNA-5	2	raw_concat
77	31.125859430934746	AP-DNA-5	2	raw_concat
82	30.850504382387555	AP-DNA-5	2	raw_concat
87	30.616467498615474	AP-DNA-5	2	raw_concat
92	30.41980990342973	AP-DNA-5	2	raw_concat
97	30.16566750683193	AP-DNA-5	2	raw_concat
102	29.90547609196643	AP-DNA-5	2	raw_concat
107	29.541171636031272	AP-DNA-5	2	raw_concat
112	29.19567243270157	AP-DNA-5	2	raw_concat
117	28.68614941468893	AP-DNA-5	2	raw_concat
122	28.268039402608565	AP-DNA-5	2	raw_concat
127	27.732386823295855	AP-DNA-5	2	raw_concat
132	27.203401968413896	AP-DNA-5	2	raw_concat
137	26.764000309662055	AP-DNA-5	2	raw_concat
142	26.317503739318106	AP-DNA-5	2	raw_concat
147	25.924088978748614	AP-DNA-5	2	raw_concat
150	25.862423190277894	AP-DNA-5	2	raw_concat
1	30.706581524859814	AP-DNA-6	1	raw_concat
2	31.138274937428054	AP-DNA-6	1	raw_concat
3	31.282969784137084	AP-DNA-6	1	raw_concat
4	31.333510334330636	AP-DNA-6	1	raw_concat
5	31.365838326725846	AP-DNA-6	1	raw_concat
6	34.51342302208082	AP-DNA-6	1	raw_concat
7	34.4434275415475	AP-DNA-6	1	raw_concat
8	34.4235528777601	AP-DNA-6	1	raw_concat
9	34.42305518694657	AP-DNA-6	1	raw_concat
12	34.385634222665466	AP-DNA-6	1	raw_concat
17	34.34129743036038	AP-DNA-6	1	raw_concat
22	34.21687961734266	AP-DNA-6	1	raw_concat
27	34.007332003593596	AP-DNA-6	1	raw_concat
32	33.83740643055544	AP-DNA-6	1	raw_concat
37	33.65948017891044	AP-DNA-6	1	raw_concat
42	33.45753870394334	AP-DNA-6	1	raw_concat
47	33.27506497591907	AP-DNA-6	1	raw_concat
52	33.08718080064619	AP-DNA-6	1	raw_concat
57	32.851121404688705	AP-DNA-6	1	raw_concat
62	32.62213678735978	AP-DNA-6	1	raw_concat
67	32.33454547078007	AP-DNA-6	1	raw_concat
72	32.126397050944966	AP-DNA-6	1	raw_concat
77	31.859745000425846	AP-DNA-6	1	raw_concat
82	31.595661298254576	AP-DNA-6	1	raw_concat
87	31.407904272475765	AP-DNA-6	1	raw_concat
92	31.205591335811487	AP-DNA-6	1	raw_concat
97	31.035285646778267	AP-DNA-6	1	raw_concat
102	30.883344583920586	AP-DNA-6	1	raw_concat
107	30.633272684563206	AP-DNA-6	1	raw_concat
112	30.48701911638245	AP-DNA-6	1	raw_concat
117	30.24218927636333	AP-DNA-6	1	raw_concat
122	30.119786541055714	AP-DNA-6	1	raw_concat
127	29.92822894601641	AP-DNA-6	1	raw_concat
132	29.657944068509067	AP-DNA-6	1	raw_concat
137	29.42794060678991	AP-DNA-6	1	raw_concat
142	29.107270997661963	AP-DNA-6	1	raw_concat
147	28.71680329467747	AP-DNA-6	1	raw_concat
150	28.466211423123735	AP-DNA-6	1	raw_concat
1	30.928764894321407	AP-DNA-6	2	raw_concat
2	30.737065533640493	AP-DNA-6	2	raw_concat
3	30.791624768875298	AP-DNA-6	2	raw_concat
4	30.79666129550718	AP-DNA-6	2	raw_concat
5	30.784425972784295	AP-DNA-6	2	raw_concat
6	34.170701080550906	AP-DNA-6	2	raw_concat
7	34.08918501240449	AP-DNA-6	2	raw_concat
8	34.00663145878494	AP-DNA-6	2	raw_concat
9	33.98893602962792	AP-DNA-6	2	raw_concat
12	33.89327015695875	AP-DNA-6	2	raw_concat
17	33.72819855981494	AP-DNA-6	2	raw_concat
22	33.59001798170784	AP-DNA-6	2	raw_concat
27	33.43825162577168	AP-DNA-6	2	raw_concat
32	33.26527991845728	AP-DNA-6	2	raw_concat
37	33.08659094842862	AP-DNA-6	2	raw_concat
42	32.8913251378506	AP-DNA-6	2	raw_concat
47	32.712992930949696	AP-DNA-6	2	raw_concat
52	32.41825794478284	AP-DNA-6	2	raw_concat
57	32.145377808182296	AP-DNA-6	2	raw_concat
62	31.819695780823725	AP-DNA-6	2	raw_concat
67	31.605183512326185	AP-DNA-6	2	raw_concat
72	31.39455777911484	AP-DNA-6	2	raw_concat
77	31.19727908874364	AP-DNA-6	2	raw_concat
82	30.914500811855568	AP-DNA-6	2	raw_concat
87	30.6807433904517	AP-DNA-6	2	raw_concat
92	30.497323624035324	AP-DNA-6	2	raw_concat
97	30.251803747997837	AP-DNA-6	2	raw_concat
102	30.00038214906822	AP-DNA-6	2	raw_concat
107	29.637628186636118	AP-DNA-6	2	raw_concat
112	29.296797676252332	AP-DNA-6	2	raw_concat
117	28.78567623035268	AP-DNA-6	2	raw_concat
122	28.373295089578853	AP-DNA-6	2	raw_concat
127	27.83812731983263	AP-DNA-6	2	raw_concat
132	27.306518458381067	AP-DNA-6	2	raw_concat
137	26.87378937362115	AP-DNA-6	2	raw_concat
142	26.423515760438043	AP-DNA-6	2	raw_concat
147	26.028101672889523	AP-DNA-6	2	raw_concat
150	25.960332682200445	AP-DNA-6	2	raw_concat
1	30.73062715774555	AP-DNA-7	1	raw_concat
2	31.160082458261087	AP-DNA-7	1	raw_concat
3	31.286968509854155	AP-DNA-7	1	raw_concat
4	31.338550717989726	AP-DNA-7	1	raw_concat
5	31.371536224835463	AP-DNA-7	1	raw_concat
6	34.52100192376788	AP-DNA-7	1	raw_concat
7	34.448057925531025	AP-DNA-7	1	raw_concat
8	34.42945438917313	AP-DNA-7	1	raw_concat
9	34.42828787089073	AP-DNA-7	1	raw_concat
12	34.39135676784517	AP-DNA-7	1	raw_concat
17	34.34621008006978	AP-DNA-7	1	raw_concat
22	34.220643743417924	AP-DNA-7	1	raw_concat
27	34.00939794518108	AP-DNA-7	1	raw_concat
32	33.8391271192793	AP-DNA-7	1	raw_concat
37	33.659318472325836	AP-DNA-7	1	raw_concat
42	33.46543719487592	AP-DNA-7	1	raw_concat
47	33.28352951370997	AP-DNA-7	1	raw_concat
52	33.08794709414296	AP-DNA-7	1	raw_concat
57	32.861486738183245	AP-DNA-7	1	raw_concat
62	32.62920562307379	AP-DNA-7	1	raw_concat
67	32.32956397050318	AP-DNA-7	1	raw_concat
72	32.11986756068344	AP-DNA-7	1	raw_concat
77	31.86797055969107	AP-DNA-7	1	raw_concat
82	31.5872088384417	AP-DNA-7	1	raw_concat
87	31.39838990098948	AP-DNA-7	1	raw_concat
92	31.195667706027365	AP-DNA-7	1	raw_concat
97	31.033363440542388	AP-DNA-7	1	raw_concat
102	30.88389762009765	AP-DNA-7	1	raw_concat
107	30.64048155636626	AP-DNA-7	1	raw_concat
112	30.500493529886597	AP-DNA-7	1	raw_concat
117	30.267703946469574	AP-DNA-7	1	raw_concat
122	30.149278858549714	AP-DNA-7	1	raw_concat
127	29.96887621380366	AP-DNA-7	1	raw_concat
132	29.704545920227623	AP-DNA-7	1	raw_concat
137	29.485080770379	AP-DNA-7	1	raw_concat
142	29.174165022389786	AP-DNA-7	1	raw_concat
147	28.793373583783392	AP-DNA-7	1	raw_concat
150	28.547426980398317	AP-DNA-7	1	raw_concat
1	30.91294454808011	AP-DNA-7	2	raw_concat
2	30.71084647077716	AP-DNA-7	2	raw_concat
3	30.771740244022563	AP-DNA-7	2	raw_concat
4	30.784553718280822	AP-DNA-7	2	raw_concat
5	30.76748989492146	AP-DNA-7	2	raw_concat
6	34.15205239246748	AP-DNA-7	2	raw_concat
7	34.07441642378759	AP-DNA-7	2	raw_concat
8	34.00306811016216	AP-DNA-7	2	raw_concat
9	33.9816539938176	AP-DNA-7	2	raw_concat
12	33.8833012072477	AP-DNA-7	2	raw_concat
17	33.716767766183565	AP-DNA-7	2	raw_concat
22	33.581550191917316	AP-DNA-7	2	raw_concat
27	33.43058126406078	AP-DNA-7	2	raw_concat
32	33.25762501586305	AP-DNA-7	2	raw_concat
37	33.07473319121961	AP-DNA-7	2	raw_concat
42	32.87415275723988	AP-DNA-7	2	raw_concat
47	32.695136051650024	AP-DNA-7	2	raw_concat
52	32.397707989032604	AP-DNA-7	2	raw_concat
57	32.12208051269694	AP-DNA-7	2	raw_concat
62	31.79303008364073	AP-DNA-7	2	raw_concat
67	31.578727992314953	AP-DNA-7	2	raw_concat
72	31.361466316518783	AP-DNA-7	2	raw_concat
77	31.155447583419914	AP-DNA-7	2	raw_concat
82	30.8808904787426	AP-DNA-7	2	raw_concat
87	30.648635382458895	AP-DNA-7	2	raw_concat
92	30.454848808674218	AP-DNA-7	2	raw_concat
97	30.195633287662417	AP-DNA-7	2	raw_concat
102	29.940173727684357	AP-DNA-7	2	raw_concat
107	29.58012271073635	AP-DNA-7	2	raw_concat
112	29.235935841190688	AP-DNA-7	2	raw_concat
117	28.7308909154275	AP-DNA-7	2	raw_concat
122	28.318934406813685	AP-DNA-7	2	raw_concat
127	27.7831578151143	AP-DNA-7	2	raw_concat
132	27.25882601326656	AP-DNA-7	2	raw_concat
137	26.825092795542076	AP-DNA-7	2	raw_concat
142	26.380507859227066	AP-DNA-7	2	raw_concat
147	25.99121970194699	AP-DNA-7	2	raw_concat
150	25.932126938757563	AP-DNA-7	2	raw_concat
1	30.674038121052494	AP-DNA-8	1	raw_concat
2	31.10086871829075	AP-DNA-8	1	raw_concat
3	31.23904263271317	AP-DNA-8	1	raw_concat
4	31.289331068871043	AP-DNA-8	1	raw_concat
5	31.323918957122466	AP-DNA-8	1	raw_concat
6	34.440523766659766	AP-DNA-8	1	raw_concat
7	34.36504330467759	AP-DNA-8	1	raw_concat
8	34.341856626290216	AP-DNA-8	1	raw_concat
9	34.342015438620834	AP-DNA-8	1	raw_concat
12	34.30353995262815	AP-DNA-8	1	raw_concat
17	34.255692258105896	AP-DNA-8	1	raw_concat
22	34.126128456130886	AP-DNA-8	1	raw_concat
27	33.908562234396534	AP-DNA-8	1	raw_concat
32	33.734586693057786	AP-DNA-8	1	raw_concat
37	33.55111009662867	AP-DNA-8	1	raw_concat
42	33.34248048612041	AP-DNA-8	1	raw_concat
47	33.140017152981585	AP-DNA-8	1	raw_concat
52	32.94746780261619	AP-DNA-8	1	raw_concat
57	32.70415376658243	AP-DNA-8	1	raw_concat
62	32.469850162558046	AP-DNA-8	1	raw_concat
67	32.177213969266965	AP-DNA-8	1	raw_concat
72	31.971209957009744	AP-DNA-8	1	raw_concat
77	31.70493836042712	AP-DNA-8	1	raw_concat
82	31.421928006691207	AP-DNA-8	1	raw_concat
87	31.22491091315684	AP-DNA-8	1	raw_concat
92	31.013562307436143	AP-DNA-8	1	raw_concat
97	30.83115971356911	AP-DNA-8	1	raw_concat
102	30.667387907437018	AP-DNA-8	1	raw_concat
107	30.40017093612487	AP-DNA-8	1	raw_concat
112	30.244673244606226	AP-DNA-8	1	raw_concat
117	29.983121991070732	AP-DNA-8	1	raw_concat
122	29.845729733285122	AP-DNA-8	1	raw_concat
127	29.634157290450723	AP-DNA-8	1	raw_concat
132	29.348828136076783	AP-DNA-8	1	raw_concat
